frame,x,y,z,w,active,r,u,v,ch
1,4,8,4,1,0,4,31,31,0x19
1,4,8,5,1,0,4,33,32,0x19
1,4,8,6,1,0,4,31,31,0x19
1,4,8,7,1,0,4,19,19,0x19
1,5,1,3,1,0,4,15,15,0x19
1,5,1,4,1,0,4,24,24,0x19
1,5,1,5,1,0,4,27,27,0x19
1,5,1,6,1,0,4,24,24,0x19
1,5,1,7,1,0,4,15,15,0x19
1,5,2,2,1,0,4,19,19,0x19
1,5,2,3,1,0,4,44,43,0x19
1,5,2,4,1,0,3,68,0,0x19
1,5,2,5,1,0,3,78,0,0x19
1,5,2,6,1,0,3,68,0,0x19
1,5,2,7,1,0,4,44,43,0x19
1,5,2,8,1,0,4,19,19,0x19
1,5,3,1,1,0,4,15,15,0x19
1,5,3,2,1,0,4,44,43,0x19
1,5,3,3,1,0,3,89,0,0x19
1,5,3,4,1,0,3,133,0,0x19
1,5,3,5,1,0,2,164,9,0x19
1,5,3,6,1,0,3,133,0,0x19
1,5,3,7,1,0,3,89,0,0x19
1,5,3,8,1,0,4,44,43,0x19
1,5,3,9,1,0,4,15,15,0x19
1,5,4,1,1,0,4,24,24,0x19
1,5,4,2,1,0,3,68,0,0x19
1,5,4,3,1,0,3,133,0,0x19
1,5,4,4,1,0,2,201,12,0x19
1,5,4,5,1,0,2,225,11,0x19
1,5,4,6,1,0,2,201,12,0x19
1,5,4,7,1,0,3,133,0,0x19
1,5,4,8,1,0,3,68,0,0x19
1,5,4,9,1,0,4,24,24,0x19
1,5,5,1,1,0,4,27,27,0x19
1,5,5,2,1,0,3,78,0,0x19
1,5,5,3,1,0,2,164,9,0x19
1,5,5,4,1,0,2,225,11,0x19
1,5,5,5,1,0,2,248,12,0x19
1,5,5,6,1,0,2,225,11,0x19
1,5,5,7,1,0,2,164,9,0x19
1,5,5,8,1,0,3,78,0,0x19
1,5,5,9,1,0,4,27,27,0x19
1,5,6,1,1,0,4,24,24,0x19
1,5,6,2,1,0,3,68,0,0x19
1,5,6,3,1,0,3,133,0,0x19
1,5,6,4,1,0,2,201,12,0x19
1,5,6,5,1,0,2,225,11,0x19
1,5,6,6,1,0,2,201,12,0x19
1,5,6,7,1,0,3,133,0,0x19
1,5,6,8,1,0,3,68,0,0x19
1,5,6,9,1,0,4,24,24,0x19
1,5,7,1,1,0,4,15,15,0x19
1,5,7,2,1,0,4,44,43,0x19
1,5,7,3,1,0,3,89,0,0x19
1,5,7,4,1,0,3,133,0,0x19
1,5,7,5,1,0,2,164,9,0x19
1,5,7,6,1,0,3,133,0,0x19
1,5,7,7,1,0,3,89,0,0x19
1,5,7,8,1,0,4,44,43,0x19
1,5,7,9,1,0,4,15,15,0x19
1,5,8,2,1,0,4,19,19,0x19
1,5,8,3,1,0,4,44,43,0x19
1,5,8,4,1,0,3,68,0,0x19
1,5,8,5,1,0,3,78,0,0x19
1,5,8,6,1,0,3,68,0,0x19
1,5,8,7,1,0,4,44,43,0x19
1,5,8,8,1,0,4,19,19,0x19
1,5,9,3,1,0,4,15,15,0x19
1,5,9,4,1,0,4,24,24,0x19
1,5,9,5,1,0,4,27,27,0x19
1,5,9,6,1,0,4,24,24,0x19
1,5,9,7,1,0,4,15,15,0x19
1,6,1,3,1,0,4,25,25,0x19
1,6,1,4,1,0,4,36,35,0x19
1,6,1,5,1,0,4,40,39,0x19
1,6,1,6,1,0,4,36,35,0x19
1,6,1,7,1,0,4,25,25,0x19
1,6,2,2,1,0,4,31,31,0x19
1,6,2,3,1,0,3,71,0,0x19
1,6,2,4,1,0,3,102,0,0x19
1,6,2,5,1,0,3,114,0,0x19
1,6,2,6,1,0,3,102,0,0x19
1,6,2,7,1,0,3,71,0,0x19
1,6,2,8,1,0,4,31,31,0x19
1,6,3,1,1,0,4,25,25,0x19
1,6,3,2,1,0,3,71,0,0x19
1,6,3,3,1,0,3,139,0,0x19
1,6,3,4,1,0,2,209,11,0x19
1,6,3,5,1,0,2,231,11,0x19
1,6,3,6,1,0,2,209,11,0x19
1,6,3,7,1,0,3,139,0,0x19
1,6,3,8,1,0,3,71,0,0x19
1,6,3,9,1,0,4,25,25,0x19
1,6,4,1,1,0,4,36,35,0x19
1,6,4,2,1,0,3,102,0,0x19
1,6,4,3,1,0,2,209,11,0x19
1,6,4,4,1,0,1,283,11,0x19
1,6,4,5,1,0,1,303,11,0x19
1,6,4,6,1,0,1,283,11,0x19
1,6,4,7,1,0,2,209,11,0x19
1,6,4,8,1,0,3,102,0,0x19
1,6,4,9,1,0,4,36,35,0x19
1,6,5,1,1,0,4,40,39,0x19
1,6,5,2,1,0,3,114,0,0x19
1,6,5,3,1,0,2,231,11,0x19
1,6,5,4,1,0,1,303,11,0x19
1,6,5,5,1,0,1,330,11,0x19
1,6,5,6,1,0,1,303,11,0x19
1,6,5,7,1,0,2,231,11,0x19
1,6,5,8,1,0,3,114,0,0x19
1,6,5,9,1,0,4,40,39,0x19
1,6,6,1,1,0,4,36,35,0x19
1,6,6,2,1,0,3,102,0,0x19
1,6,6,3,1,0,2,209,11,0x19
1,6,6,4,1,0,1,283,11,0x19
1,6,6,5,1,0,1,303,11,0x19
1,6,6,6,1,0,1,283,11,0x19
1,6,6,7,1,0,2,209,11,0x19
1,6,6,8,1,0,3,102,0,0x19
1,6,6,9,1,0,4,36,35,0x19
1,6,7,1,1,0,4,25,25,0x19
1,6,7,2,1,0,3,71,0,0x19
1,6,7,3,1,0,3,139,0,0x19
1,6,7,4,1,0,2,209,11,0x19
1,6,7,5,1,0,2,231,11,0x19
1,6,7,6,1,0,2,209,11,0x19
1,6,7,7,1,0,3,139,0,0x19
1,6,7,8,1,0,3,71,0,0x19
1,6,7,9,1,0,4,25,25,0x19
1,6,8,2,1,0,4,31,31,0x19
1,6,8,3,1,0,3,71,0,0x19
1,6,8,4,1,0,3,102,0,0x19
1,6,8,5,1,0,3,114,0,0x19
1,6,8,6,1,0,3,102,0,0x19
1,6,8,7,1,0,3,71,0,0x19
1,6,8,8,1,0,4,31,31,0x19
1,6,9,3,1,0,4,25,25,0x19
1,6,9,4,1,0,4,36,35,0x19
1,6,9,5,1,0,4,40,39,0x19
1,6,9,6,1,0,4,36,35,0x19
1,6,9,7,1,0,4,25,25,0x19
1,7,1,3,1,0,4,30,30,0x19
1,7,1,4,1,0,4,43,42,0x19
1,7,1,5,1,0,4,48,47,0x19
1,7,1,6,1,0,4,43,42,0x19
1,7,1,7,1,0,4,30,30,0x19
1,7,2,2,1,0,4,38,37,0x19
1,7,2,3,1,0,3,88,0,0x19
1,7,2,4,1,0,3,120,0,0x19
1,7,2,5,1,0,3,132,0,0x19
1,7,2,6,1,0,3,120,0,0x19
1,7,2,7,1,0,3,88,0,0x19
1,7,2,8,1,0,4,38,37,0x19
1,7,3,1,1,0,4,30,30,0x19
1,7,3,2,1,0,3,88,0,0x19
1,7,3,3,1,0,2,184,11,0x19
1,7,3,4,1,0,2,243,12,0x19
1,7,3,5,1,0,2,265,11,0x19
1,7,3,6,1,0,2,243,12,0x19
1,7,3,7,1,0,2,184,11,0x19
1,7,3,8,1,0,3,88,0,0x19
1,7,3,9,1,0,4,30,30,0x19
1,7,4,1,1,0,4,43,42,0x19
1,7,4,2,1,0,3,120,0,0x19
1,7,4,3,1,0,2,243,12,0x19
1,7,4,4,1,0,1,319,11,0x19
1,7,4,5,1,0,1,336,13,0x19
1,7,4,6,1,0,1,319,11,0x19
1,7,4,7,1,0,2,243,12,0x19
1,7,4,8,1,0,3,120,0,0x19
1,7,4,9,1,0,4,43,42,0x19
1,7,5,1,1,0,4,48,47,0x19
1,7,5,2,1,0,3,132,0,0x19
1,7,5,3,1,0,2,265,11,0x19
1,7,5,4,1,0,1,336,13,0x19
1,7,5,5,1,1,0,357,10,0x19
1,7,5,6,1,0,1,336,13,0x19
1,7,5,7,1,0,2,265,11,0x19
1,7,5,8,1,0,3,132,0,0x19
1,7,5,9,1,0,4,48,47,0x19
1,7,6,1,1,0,4,43,42,0x19
1,7,6,2,1,0,3,120,0,0x19
1,7,6,3,1,0,2,243,12,0x19
1,7,6,4,1,0,1,319,11,0x19
1,7,6,5,1,0,1,336,13,0x19
1,7,6,6,1,0,1,319,11,0x19
1,7,6,7,1,0,2,243,12,0x19
1,7,6,8,1,0,3,120,0,0x19
1,7,6,9,1,0,4,43,42,0x19
1,7,7,1,1,0,4,30,30,0x19
1,7,7,2,1,0,3,88,0,0x19
1,7,7,3,1,0,2,184,11,0x19
1,7,7,4,1,0,2,243,12,0x19
1,7,7,5,1,0,2,265,11,0x19
1,7,7,6,1,0,2,243,12,0x19
1,7,7,7,1,0,2,184,11,0x19
1,7,7,8,1,0,3,88,0,0x19
1,7,7,9,1,0,4,30,30,0x19
1,7,8,2,1,0,4,38,37,0x19
1,7,8,3,1,0,3,88,0,0x19
1,7,8,4,1,0,3,120,0,0x19
1,7,8,5,1,0,3,132,0,0x19
1,7,8,6,1,0,3,120,0,0x19
1,7,8,7,1,0,3,88,0,0x19
1,7,8,8,1,0,4,38,37,0x19
1,7,9,3,1,0,4,30,30,0x19
1,7,9,4,1,0,4,43,42,0x19
1,7,9,5,1,0,4,48,47,0x19
1,7,9,6,1,0,4,43,42,0x19
1,7,9,7,1,0,4,30,30,0x19
1,8,1,3,1,0,4,29,29,0x19
1,8,1,4,1,0,4,42,41,0x19
1,8,1,5,1,0,4,47,46,0x19
1,8,1,6,1,0,4,42,41,0x19
1,8,1,7,1,0,4,29,29,0x19
1,8,2,2,1,0,4,37,36,0x19
1,8,2,3,1,0,3,85,0,0x19
1,8,2,4,1,0,3,117,0,0x19
1,8,2,5,1,0,3,129,0,0x19
1,8,2,6,1,0,3,117,0,0x19
1,8,2,7,1,0,3,85,0,0x19
1,8,2,8,1,0,4,37,36,0x19
1,8,3,1,1,0,4,29,29,0x19
1,8,3,2,1,0,3,85,0,0x19
1,8,3,3,1,0,2,184,12,0x19
1,8,3,4,1,0,2,239,10,0x19
1,8,3,5,1,0,2,259,11,0x19
1,8,3,6,1,0,2,239,10,0x19
1,8,3,7,1,0,2,184,12,0x19
1,8,3,8,1,0,3,85,0,0x19
1,8,3,9,1,0,4,29,29,0x19
1,8,4,1,1,0,4,42,41,0x19
1,8,4,2,1,0,3,117,0,0x19
1,8,4,3,1,0,2,239,10,0x19
1,8,4,4,1,0,1,310,11,0x19
1,8,4,5,1,0,1,331,10,0x19
1,8,4,6,1,0,1,310,11,0x19
1,8,4,7,1,0,2,239,10,0x19
1,8,4,8,1,0,3,117,0,0x19
1,8,4,9,1,0,4,42,41,0x19
1,8,5,1,1,0,4,47,46,0x19
1,8,5,2,1,0,3,129,0,0x19
1,8,5,3,1,0,2,259,11,0x19
1,8,5,4,1,0,1,331,10,0x19
1,8,5,5,1,1,0,359,10,0x3F
1,8,5,6,1,0,1,331,10,0x19
1,8,5,7,1,0,2,259,11,0x19
1,8,5,8,1,0,3,129,0,0x19
1,8,5,9,1,0,4,47,46,0x19
1,8,6,1,1,0,4,42,41,0x19
1,8,6,2,1,0,3,117,0,0x19
1,8,6,3,1,0,2,239,10,0x19
1,8,6,4,1,0,1,310,11,0x19
1,8,6,5,1,0,1,331,10,0x19
1,8,6,6,1,0,1,310,11,0x19
1,8,6,7,1,0,2,239,10,0x19
1,8,6,8,1,0,3,117,0,0x19
1,8,6,9,1,0,4,42,41,0x19
1,8,7,1,1,0,4,29,29,0x19
1,8,7,2,1,0,3,85,0,0x19
1,8,7,3,1,0,2,184,12,0x19
1,8,7,4,1,0,2,239,10,0x19
1,8,7,5,1,0,2,259,11,0x19
1,8,7,6,1,0,2,239,10,0x19
1,8,7,7,1,0,2,184,12,0x19
1,8,7,8,1,0,3,85,0,0x19
1,8,7,9,1,0,4,29,29,0x19
1,8,8,2,1,0,4,37,36,0x19
1,8,8,3,1,0,3,85,0,0x19
1,8,8,4,1,0,3,117,0,0x19
1,8,8,5,1,0,3,129,0,0x19
1,8,8,6,1,0,3,117,0,0x19
1,8,8,7,1,0,3,85,0,0x19
1,8,8,8,1,0,4,37,36,0x19
1,8,9,3,1,0,4,29,29,0x19
1,8,9,4,1,0,4,42,41,0x19
1,8,9,5,1,0,4,47,46,0x19
1,8,9,6,1,0,4,42,41,0x19
1,8,9,7,1,0,4,29,29,0x19
1,9,1,3,1,0,4,20,20,0x19
1,9,1,4,1,0,4,32,31,0x19
1,9,1,5,1,0,4,37,36,0x19
1,9,1,6,1,0,4,32,31,0x19
1,9,1,7,1,0,4,20,20,0x19
1,9,2,2,1,0,4,30,30,0x19
1,9,2,3,1,0,3,64,0,0x19
1,9,2,4,1,0,3,94,0,0x19
1,9,2,5,1,0,3,105,0,0x19
1,9,2,6,1,0,3,94,0,0x19
1,9,2,7,1,0,3,64,0,0x19
1,9,2,8,1,0,4,30,30,0x19
1,9,3,1,1,0,4,20,20,0x19
1,9,3,2,1,0,3,64,0,0x19
1,9,3,3,1,0,3,131,1,0x19
1,9,3,4,1,0,2,195,9,0x19
1,9,3,5,1,0,2,217,12,0x19
1,9,3,6,1,0,2,195,9,0x19
1,9,3,7,1,0,3,131,1,0x19
1,9,3,8,1,0,3,64,0,0x19
1,9,3,9,1,0,4,20,20,0x19
1,9,4,1,1,0,4,32,31,0x19
1,9,4,2,1,0,3,94,0,0x19
1,9,4,3,1,0,2,195,9,0x19
1,9,4,4,1,0,1,267,12,0x19
1,9,4,5,1,0,1,287,12,0x19
1,9,4,6,1,0,1,267,12,0x19
1,9,4,7,1,0,2,195,9,0x19
1,9,4,8,1,0,3,94,0,0x19
1,9,4,9,1,0,4,32,31,0x19
1,9,5,1,1,0,4,37,36,0x19
1,9,5,2,1,0,3,105,0,0x19
1,9,5,3,1,0,2,217,12,0x19
1,9,5,4,1,0,1,287,12,0x19
1,9,5,5,1,0,1,309,10,0x19
1,9,5,6,1,0,1,287,12,0x19
1,9,5,7,1,0,2,217,12,0x19
1,9,5,8,1,0,3,105,0,0x19
1,9,5,9,1,0,4,37,36,0x19
1,9,6,1,1,0,4,32,31,0x19
1,9,6,2,1,0,3,94,0,0x19
1,9,6,3,1,0,2,195,9,0x19
1,9,6,4,1,0,1,267,12,0x19
1,9,6,5,1,0,1,287,12,0x19
1,9,6,6,1,0,1,267,12,0x19
1,9,6,7,1,0,2,195,9,0x19
1,9,6,8,1,0,3,94,0,0x19
1,9,6,9,1,0,4,32,31,0x19
1,9,7,1,1,0,4,20,20,0x19
1,9,7,2,1,0,3,64,0,0x19
1,9,7,3,1,0,3,131,1,0x19
1,9,7,4,1,0,2,195,9,0x19
1,9,7,5,1,0,2,217,12,0x19
1,9,7,6,1,0,2,195,9,0x19
1,9,7,7,1,0,3,131,1,0x19
1,9,7,8,1,0,3,64,0,0x19
1,9,7,9,1,0,4,20,20,0x19
1,9,8,2,1,0,4,30,30,0x19
1,9,8,3,1,0,3,64,0,0x19
1,9,8,4,1,0,3,94,0,0x19
1,9,8,5,1,0,3,105,0,0x19
1,9,8,6,1,0,3,94,0,0x19
1,9,8,7,1,0,3,64,0,0x19
1,9,8,8,1,0,4,30,30,0x19
1,9,9,3,1,0,4,20,20,0x19
1,9,9,4,1,0,4,32,31,0x19
1,9,9,5,1,0,4,37,36,0x19
1,9,9,6,1,0,4,32,31,0x19
1,9,9,7,1,0,4,20,20,0x19
1,10,1,4,1,0,4,17,17,0x19
1,10,1,5,1,0,4,22,22,0x19
1,10,1,6,1,0,4,17,17,0x19
1,10,2,2,1,0,4,15,15,0x19
1,10,2,3,1,0,4,31,31,0x19
1,10,2,4,1,0,4,53,52,0x19
1,10,2,5,1,0,3,64,0,0x19
1,10,2,6,1,0,4,53,52,0x19
1,10,2,7,1,0,4,31,31,0x19
1,10,2,8,1,0,4,15,15,0x19
1,10,3,2,1,0,4,31,31,0x19
1,10,3,3,1,0,3,73,0,0x19
1,10,3,4,1,0,3,111,0,0x19
1,10,3,5,1,0,3,125,0,0x19
1,10,3,6,1,0,3,111,0,0x19
1,10,3,7,1,0,3,73,0,0x19
1,10,3,8,1,0,4,31,31,0x19
1,10,4,1,1,0,4,17,17,0x19
1,10,4,2,1,0,4,53,52,0x19
1,10,4,3,1,0,3,111,0,0x19
1,10,4,4,1,0,2,183,11,0x19
1,10,4,5,1,0,2,203,11,0x19
1,10,4,6,1,0,2,183,11,0x19
1,10,4,7,1,0,3,111,0,0x19
1,10,4,8,1,0,4,53,52,0x19
1,10,4,9,1,0,4,17,17,0x19
1,10,5,1,1,0,4,22,22,0x19
1,10,5,2,1,0,3,64,0,0x19
1,10,5,3,1,0,3,125,0,0x19
1,10,5,4,1,0,2,203,11,0x19
1,10,5,5,1,0,2,221,10,0x19
1,10,5,6,1,0,2,203,11,0x19
1,10,5,7,1,0,3,125,0,0x19
1,10,5,8,1,0,3,64,0,0x19
1,10,5,9,1,0,4,22,22,0x19
1,10,6,1,1,0,4,17,17,0x19
1,10,6,2,1,0,4,53,52,0x19
1,10,6,3,1,0,3,111,0,0x19
1,10,6,4,1,0,2,183,11,0x19
1,10,6,5,1,0,2,203,11,0x19
1,10,6,6,1,0,2,183,11,0x19
1,10,6,7,1,0,3,111,0,0x19
1,10,6,8,1,0,4,53,52,0x19
1,10,6,9,1,0,4,17,17,0x19
1,10,7,2,1,0,4,31,31,0x19
1,10,7,3,1,0,3,73,0,0x19
1,10,7,4,1,0,3,111,0,0x19
1,10,7,5,1,0,3,125,0,0x19
1,10,7,6,1,0,3,111,0,0x19
1,10,7,7,1,0,3,73,0,0x19
1,10,7,8,1,0,4,31,31,0x19
1,10,8,2,1,0,4,15,15,0x19
1,10,8,3,1,0,4,31,31,0x19
1,10,8,4,1,0,4,53,52,0x19
1,10,8,5,1,0,3,64,0,0x19
1,10,8,6,1,0,4,53,52,0x19
1,10,8,7,1,0,4,31,31,0x19
1,10,8,8,1,0,4,15,15,0x19
1,10,9,4,1,0,4,17,17,0x19
1,10,9,5,1,0,4,22,22,0x19
1,10,9,6,1,0,4,17,17,0x19
2,0,1,4,0,0,4,17,17,0x00
2,0,1,5,0,0,4,22,22,0x00
2,0,1,6,0,0,4,17,17,0x00
2,0,2,2,0,0,4,15,15,0x00
2,0,2,3,0,0,4,31,31,0x00
2,0,2,4,0,0,4,53,52,0x00
2,0,2,5,0,0,3,63,0,0x00
2,0,2,6,0,0,4,53,52,0x00
2,0,2,7,0,0,4,31,31,0x00
2,0,2,8,0,0,4,15,15,0x00
2,0,3,2,0,0,4,31,31,0x00
2,0,3,3,0,0,3,73,0,0x00
2,0,3,4,0,0,3,111,0,0x00
2,0,3,5,0,0,3,125,0,0x00
2,0,3,6,0,0,3,111,0,0x00
2,0,3,7,0,0,3,73,0,0x00
2,0,3,8,0,0,4,31,31,0x00
2,0,4,1,0,0,4,17,17,0x00
2,0,4,2,0,0,4,53,52,0x00
2,0,4,3,0,0,3,111,0,0x00
2,0,4,4,0,0,2,181,13,0x00
2,0,4,5,0,0,2,202,11,0x00
2,0,4,6,0,0,2,181,13,0x00
2,0,4,7,0,0,3,111,0,0x00
2,0,4,8,0,0,4,53,52,0x00
2,0,4,9,0,0,4,17,17,0x00
2,0,5,1,0,0,4,22,22,0x00
2,0,5,2,0,0,3,63,0,0x00
2,0,5,3,0,0,3,125,0,0x00
2,0,5,4,0,0,2,202,11,0x00
2,0,5,5,0,0,2,221,11,0x00
2,0,5,6,0,0,2,202,11,0x00
2,0,5,7,0,0,3,125,0,0x00
2,0,5,8,0,0,3,63,0,0x00
2,0,5,9,0,0,4,22,22,0x00
2,0,6,1,0,0,4,17,17,0x00
2,0,6,2,0,0,4,53,52,0x00
2,0,6,3,0,0,3,111,0,0x00
2,0,6,4,0,0,2,181,13,0x00
2,0,6,5,0,0,2,202,11,0x00
2,0,6,6,0,0,2,181,13,0x00
2,0,6,7,0,0,3,111,0,0x00
2,0,6,8,0,0,4,53,52,0x00
2,0,6,9,0,0,4,17,17,0x00
2,0,7,2,0,0,4,31,31,0x00
2,0,7,3,0,0,3,73,0,0x00
2,0,7,4,0,0,3,111,0,0x00
2,0,7,5,0,0,3,125,0,0x00
2,0,7,6,0,0,3,111,0,0x00
2,0,7,7,0,0,3,73,0,0x00
2,0,7,8,0,0,4,31,31,0x00
2,0,8,2,0,0,4,15,15,0x00
2,0,8,3,0,0,4,31,31,0x00
2,0,8,4,0,0,4,53,52,0x00
2,0,8,5,0,0,3,63,0,0x00
2,0,8,6,0,0,4,53,52,0x00
2,0,8,7,0,0,4,31,31,0x00
2,0,8,8,0,0,4,15,15,0x00
2,0,9,4,0,0,4,17,17,0x00
2,0,9,5,0,0,4,22,22,0x00
2,0,9,6,0,0,4,17,17,0x00
2,1,1,3,0,0,4,20,20,0x00
2,1,1,4,0,0,4,31,31,0x00
2,1,1,5,0,0,4,36,35,0x00
2,1,1,6,0,0,4,31,31,0x00
2,1,1,7,0,0,4,20,20,0x00
2,1,2,2,0,0,4,29,29,0x00
2,1,2,3,0,0,3,63,0,0x00
2,1,2,4,0,0,3,93,0,0x00
2,1,2,5,0,0,3,103,0,0x00
2,1,2,6,0,0,3,93,0,0x00
2,1,2,7,0,0,3,63,0,0x00
2,1,2,8,0,0,4,29,29,0x00
2,1,3,1,0,0,4,20,20,0x00
2,1,3,2,0,0,3,63,0,0x00
2,1,3,3,0,0,3,129,0,0x00
2,1,3,4,0,0,2,194,11,0x00
2,1,3,5,0,0,2,212,10,0x00
2,1,3,6,0,0,2,194,11,0x00
2,1,3,7,0,0,3,129,0,0x00
2,1,3,8,0,0,3,63,0,0x00
2,1,3,9,0,0,4,20,20,0x00
2,1,4,1,0,0,4,31,31,0x00
2,1,4,2,0,0,3,93,0,0x00
2,1,4,3,0,0,2,194,11,0x00
2,1,4,4,0,1,1,262,10,0x00
2,1,4,5,0,1,1,285,11,0x00
2,1,4,6,0,1,1,262,10,0x00
2,1,4,7,0,0,2,194,11,0x00
2,1,4,8,0,0,3,93,0,0x00
2,1,4,9,0,0,4,31,31,0x00
2,1,5,1,0,0,4,36,35,0x00
2,1,5,2,0,0,3,103,0,0x00
2,1,5,3,0,0,2,212,10,0x00
2,1,5,4,0,1,1,285,11,0x00
2,1,5,5,0,1,1,308,11,0x00
2,1,5,6,0,1,1,285,11,0x00
2,1,5,7,0,0,2,212,10,0x00
2,1,5,8,0,0,3,103,0,0x00
2,1,5,9,0,0,4,36,35,0x00
2,1,6,1,0,0,4,31,31,0x00
2,1,6,2,0,0,3,93,0,0x00
2,1,6,3,0,0,2,194,11,0x00
2,1,6,4,0,1,1,262,10,0x00
2,1,6,5,0,1,1,285,11,0x00
2,1,6,6,0,1,1,262,10,0x00
2,1,6,7,0,0,2,194,11,0x00
2,1,6,8,0,0,3,93,0,0x00
2,1,6,9,0,0,4,31,31,0x00
2,1,7,1,0,0,4,20,20,0x00
2,1,7,2,0,0,3,63,0,0x00
2,1,7,3,0,0,3,129,0,0x00
2,1,7,4,0,0,2,194,11,0x00
2,1,7,5,0,0,2,212,10,0x00
2,1,7,6,0,0,2,194,11,0x00
2,1,7,7,0,0,3,129,0,0x00
2,1,7,8,0,0,3,63,0,0x00
2,1,7,9,0,0,4,20,20,0x00
2,1,8,2,0,0,4,29,29,0x00
2,1,8,3,0,0,3,63,0,0x00
2,1,8,4,0,0,3,93,0,0x00
2,1,8,5,0,0,3,103,0,0x00
2,1,8,6,0,0,3,93,0,0x00
2,1,8,7,0,0,3,63,0,0x00
2,1,8,8,0,0,4,29,29,0x00
2,1,9,3,0,0,4,20,20,0x00
2,1,9,4,0,0,4,31,31,0x00
2,1,9,5,0,0,4,36,35,0x00
2,1,9,6,0,0,4,31,31,0x00
2,1,9,7,0,0,4,20,20,0x00
2,2,1,3,0,0,4,29,29,0x00
2,2,1,4,0,0,4,41,40,0x00
2,2,1,5,0,0,4,46,45,0x00
2,2,1,6,0,0,4,41,40,0x00
2,2,1,7,0,0,4,29,29,0x00
2,2,2,2,0,0,4,36,35,0x00
2,2,2,3,0,0,3,83,0,0x00
2,2,2,4,0,0,3,116,0,0x00
2,2,2,5,0,0,3,127,0,0x00
2,2,2,6,0,0,3,116,0,0x00
2,2,2,7,0,0,3,83,0,0x00
2,2,2,8,0,0,4,36,35,0x00
2,2,3,1,0,0,4,29,29,0x00
2,2,3,2,0,0,3,83,0,0x00
2,2,3,3,0,0,2,176,9,0x00
2,2,3,4,0,0,2,239,12,0x00
2,2,3,5,0,0,2,255,11,0x00
2,2,3,6,0,0,2,239,12,0x00
2,2,3,7,0,0,2,176,9,0x00
2,2,3,8,0,0,3,83,0,0x00
2,2,3,9,0,0,4,29,29,0x00
2,2,4,1,0,0,4,41,40,0x00
2,2,4,2,0,0,3,116,0,0x00
2,2,4,3,0,0,2,239,12,0x00
2,2,4,4,0,1,1,309,11,0x00
2,2,4,5,0,1,1,336,11,0x00
2,2,4,6,0,1,1,309,11,0x00
2,2,4,7,0,0,2,239,12,0x00
2,2,4,8,0,0,3,116,0,0x00
2,2,4,9,0,0,4,41,40,0x00
2,2,5,1,0,0,4,46,45,0x00
2,2,5,2,0,0,3,127,0,0x00
2,2,5,3,0,0,2,255,11,0x00
2,2,5,4,0,1,1,336,11,0x00
2,2,5,5,0,0,0,356,11,0x00
2,2,5,6,0,1,1,336,11,0x00
2,2,5,7,0,0,2,255,11,0x00
2,2,5,8,0,0,3,127,0,0x00
2,2,5,9,0,0,4,46,45,0x00
2,2,6,1,0,0,4,41,40,0x00
2,2,6,2,0,0,3,116,0,0x00
2,2,6,3,0,0,2,239,12,0x00
2,2,6,4,0,1,1,309,11,0x00
2,2,6,5,0,1,1,336,11,0x00
2,2,6,6,0,1,1,309,11,0x00
2,2,6,7,0,0,2,239,12,0x00
2,2,6,8,0,0,3,116,0,0x00
2,2,6,9,0,0,4,41,40,0x00
2,2,7,1,0,0,4,29,29,0x00
2,2,7,2,0,0,3,83,0,0x00
2,2,7,3,0,0,2,176,9,0x00
2,2,7,4,0,0,2,239,12,0x00
2,2,7,5,0,0,2,255,11,0x00
2,2,7,6,0,0,2,239,12,0x00
2,2,7,7,0,0,2,176,9,0x00
2,2,7,8,0,0,3,83,0,0x00
2,2,7,9,0,0,4,29,29,0x00
2,2,8,2,0,0,4,36,35,0x00
2,2,8,3,0,0,3,83,0,0x00
2,2,8,4,0,0,3,116,0,0x00
2,2,8,5,0,0,3,127,0,0x00
2,2,8,6,0,0,3,116,0,0x00
2,2,8,7,0,0,3,83,0,0x00
2,2,8,8,0,0,4,36,35,0x00
2,2,9,3,0,0,4,29,29,0x00
2,2,9,4,0,0,4,41,40,0x00
2,2,9,5,0,0,4,46,45,0x00
2,2,9,6,0,0,4,41,40,0x00
2,2,9,7,0,0,4,29,29,0x00
2,3,1,3,0,0,4,30,30,0x00
2,3,1,4,0,0,4,42,41,0x00
2,3,1,5,0,0,4,47,46,0x00
2,3,1,6,0,0,4,42,41,0x00
2,3,1,7,0,0,4,30,30,0x00
2,3,2,2,0,0,4,37,36,0x00
2,3,2,3,0,0,3,86,0,0x00
2,3,2,4,0,0,3,118,0,0x00
2,3,2,5,0,0,3,129,0,0x00
2,3,2,6,0,0,3,118,0,0x00
2,3,2,7,0,0,3,86,0,0x00
2,3,2,8,0,0,4,37,36,0x00
2,3,3,1,0,0,4,30,30,0x00
2,3,3,2,0,0,3,86,0,0x00
2,3,3,3,0,0,2,181,11,0x00
2,3,3,4,0,0,2,240,11,0x00
2,3,3,5,0,0,2,259,10,0x00
2,3,3,6,0,0,2,240,11,0x00
2,3,3,7,0,0,2,181,11,0x00
2,3,3,8,0,0,3,86,0,0x00
2,3,3,9,0,0,4,30,30,0x00
2,3,4,1,0,0,4,42,41,0x00
2,3,4,2,0,0,3,118,0,0x00
2,3,4,3,0,0,2,240,11,0x00
2,3,4,4,0,1,1,310,12,0x00
2,3,4,5,0,1,1,337,10,0x00
